From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
Q9P1Y5	Q9P1Y5	reviewed	CAMP3_HUMAN	Calmodulin-regulated spectrin-associated protein 3 (Protein Nezha)	CAMSAP3 KIAA1543	Homo sapiens (Human)	1249
P13639	P13639	reviewed	EF2_HUMAN	Elongation factor 2 (EF-2) (EC 3.6.5.-)	EEF2 EF2	Homo sapiens (Human)	858
Q96E09	Q96E09	reviewed	PBIR1_HUMAN	PPP2R1A-PPP2R2A-interacting phosphatase regulator 1 (PABIR family member 1)	PABIR1 C9orf42 FAM122A	Homo sapiens (Human)	287
Q9Y4H4	Q9Y4H4	reviewed	GPSM3_HUMAN	G-protein-signaling modulator 3 (Activator of G-protein signaling 4) (G18.1b) (Protein G18)	GPSM3 AGS4 C6orf9 G18	Homo sapiens (Human)	160
O14683	O14683	reviewed	P5I11_HUMAN	Tumor protein p53-inducible protein 11 (p53-induced gene 11 protein)	TP53I11 PIG11	Homo sapiens (Human)	189
O14579	O14579	reviewed	COPE_HUMAN	Coatomer subunit epsilon (Epsilon-coat protein) (Epsilon-COP)	COPE	Homo sapiens (Human)	308
Q8WXI2	Q8WXI2	reviewed	CNKR2_HUMAN	Connector enhancer of kinase suppressor of ras 2 (Connector enhancer of KSR 2) (CNK homolog protein 2) (CNK2)	CNKSR2 CNK2 KIAA0902 KSR2	Homo sapiens (Human)	1034
O75683	O75683	reviewed	SURF6_HUMAN	Surfeit locus protein 6	SURF6 SURF-6	Homo sapiens (Human)	361
Q6DN90	Q6DN90	reviewed	IQEC1_HUMAN	IQ motif and SEC7 domain-containing protein 1 (ADP-ribosylation factors guanine nucleotide-exchange protein 100) (ADP-ribosylation factors guanine nucleotide-exchange protein 2) (Brefeldin-resistant Arf-GEF 2 protein) (BRAG2)	IQSEC1 ARFGEP100 BRAG2 KIAA0763	Homo sapiens (Human)	963
Q06124	Q06124	reviewed	PTN11_HUMAN	Tyrosine-protein phosphatase non-receptor type 11 (EC 3.1.3.48) (Protein-tyrosine phosphatase 1D) (PTP-1D) (Protein-tyrosine phosphatase 2C) (PTP-2C) (SH-PTP2) (SHP-2) (Shp2) (SH-PTP3)	PTPN11 PTP2C SHPTP2	Homo sapiens (Human)	593
O60437	O60437	reviewed	PEPL_HUMAN	Periplakin (190 kDa paraneoplastic pemphigus antigen) (195 kDa cornified envelope precursor protein)	PPL KIAA0568	Homo sapiens (Human)	1756
Q8TDY4	Q8TDY4	reviewed	ASAP3_HUMAN	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 3 (Development and differentiation-enhancing factor-like 1) (Protein up-regulated in liver cancer 1)	ASAP3 DDEFL1 UPLC1	Homo sapiens (Human)	903
O75694	O75694	reviewed	NU155_HUMAN	Nuclear pore complex protein Nup155 (155 kDa nucleoporin) (Nucleoporin Nup155)	NUP155 KIAA0791	Homo sapiens (Human)	1391
O95391	O95391	reviewed	SLU7_HUMAN	Pre-mRNA-splicing factor SLU7 (hSlu7)	SLU7	Homo sapiens (Human)	586
Q13459	Q13459	reviewed	MYO9B_HUMAN	Unconventional myosin-IXb (Unconventional myosin-9b)	MYO9B MYR5	Homo sapiens (Human)	2157
Q9BYB0	Q9BYB0	reviewed	SHAN3_HUMAN	SH3 and multiple ankyrin repeat domains protein 3 (Shank3) (Proline-rich synapse-associated protein 2) (ProSAP2)	SHANK3 KIAA1650 PROSAP2 PSAP2	Homo sapiens (Human)	1731
Q8N350	Q8N350	reviewed	CBARP_HUMAN	Voltage-dependent calcium channel beta subunit-associated regulatory protein	CBARP C19orf26	Homo sapiens (Human)	705
O15550	O15550	reviewed	KDM6A_HUMAN	Lysine-specific demethylase 6A (EC 1.14.11.68) (Histone demethylase UTX) (Ubiquitously-transcribed TPR protein on the X chromosome) (Ubiquitously-transcribed X chromosome tetratricopeptide repeat protein) ([histone H3]-trimethyl-L-lysine(27) demethylase 6A)	KDM6A UTX	Homo sapiens (Human)	1401
O14607	O14607	reviewed	UTY_HUMAN	Histone demethylase UTY (EC 1.14.11.68) (Ubiquitously-transcribed TPR protein on the Y chromosome) (Ubiquitously-transcribed Y chromosome tetratricopeptide repeat protein) ([histone H3]-trimethyl-L-lysine(27) demethylase UTY)	UTY KDM6C	Homo sapiens (Human)	1347
P23528	P23528	reviewed	COF1_HUMAN	Cofilin-1 (18 kDa phosphoprotein) (p18) (Cofilin, non-muscle isoform)	CFL1 CFL	Homo sapiens (Human)	166
P78332	P78332	reviewed	RBM6_HUMAN	RNA-binding protein 6 (Lung cancer antigen NY-LU-12) (Protein G16) (RNA-binding motif protein 6) (RNA-binding protein DEF-3)	RBM6 DEF3	Homo sapiens (Human)	1123
Q96HP0	Q96HP0	reviewed	DOCK6_HUMAN	Dedicator of cytokinesis protein 6	DOCK6 KIAA1395	Homo sapiens (Human)	2047
Q2M1Z3	Q2M1Z3	reviewed	RHG31_HUMAN	Rho GTPase-activating protein 31 (Cdc42 GTPase-activating protein)	ARHGAP31 CDGAP KIAA1204	Homo sapiens (Human)	1444
A8CG34	A8CG34	reviewed	P121C_HUMAN	Nuclear envelope pore membrane protein POM 121C (Nuclear pore membrane protein 121-2) (POM121-2) (Pore membrane protein of 121 kDa C)	POM121C	Homo sapiens (Human)	1229
A6NF01	A6NF01	reviewed	P121B_HUMAN	Putative nuclear envelope pore membrane protein POM 121B	POM121B	Homo sapiens (Human)	834
Q96HA1	Q96HA1	reviewed	P121A_HUMAN	Nuclear envelope pore membrane protein POM 121 (Nuclear envelope pore membrane protein POM 121A) (Nucleoporin Nup121) (Pore membrane protein of 121 kDa)	POM121 KIAA0618 NUP121 POM121A	Homo sapiens (Human)	1249
Q9BX97	Q9BX97	reviewed	PLVAP_HUMAN	Plasmalemma vesicle-associated protein (Fenestrated endothelial-linked structure protein) (Plasmalemma vesicle protein 1) (PV-1)	PLVAP FELS PV1	Homo sapiens (Human)	442
Q15025	Q15025	reviewed	TNIP1_HUMAN	TNFAIP3-interacting protein 1 (A20-binding inhibitor of NF-kappa-B activation 1) (ABIN-1) (HIV-1 Nef-interacting protein) (Nef-associated factor 1) (Naf1) (Nip40-1) (Virion-associated nuclear shuttling protein) (VAN) (hVAN)	TNIP1 KIAA0113 NAF1	Homo sapiens (Human)	636
Q9Y2D9	Q9Y2D9	reviewed	ZN652_HUMAN	Zinc finger protein 652	ZNF652 KIAA0924	Homo sapiens (Human)	606
Q15477	Q15477	reviewed	SKI2_HUMAN	Superkiller complex protein 2 (Ski2) (EC 3.6.4.13) (Helicase-like protein) (HLP)	SKIC2 DDX13 SKI2W SKIV2 SKIV2L W	Homo sapiens (Human)	1246
Q03164	Q03164	reviewed	KMT2A_HUMAN	Histone-lysine N-methyltransferase 2A (Lysine N-methyltransferase 2A) (EC 2.1.1.364) (ALL-1) (CXXC-type zinc finger protein 7) (Cysteine methyltransferase KMT2A) (EC 2.1.1.-) (Myeloid/lymphoid or mixed-lineage leukemia) (Myeloid/lymphoid or mixed-lineage leukemia protein 1) (Trithorax-like protein) (Zinc finger protein HRX) [Cleaved into: MLL cleavage product N320 (N-terminal cleavage product of 320 kDa) (p320); MLL cleavage product C180 (C-terminal cleavage product of 180 kDa) (p180)]	KMT2A ALL1 CXXC7 HRX HTRX MLL MLL1 TRX1	Homo sapiens (Human)	3969
Q9H7D7	Q9H7D7	reviewed	WDR26_HUMAN	WD repeat-containing protein 26 (CUL4- and DDB1-associated WDR protein 2) (Myocardial ischemic preconditioning up-regulated protein 2)	WDR26 CDW2 MIP2 PRO0852	Homo sapiens (Human)	661
P13984	P13984	reviewed	T2FB_HUMAN	General transcription factor IIF subunit 2 (General transcription factor IIF 30 kDa subunit) (Transcription initiation factor IIF subunit beta) (TFIIF-beta) (Transcription initiation factor RAP30)	GTF2F2 RAP30	Homo sapiens (Human)	249
Q9BRQ6	Q9BRQ6	reviewed	MIC25_HUMAN	MICOS complex subunit MIC25 (Coiled-coil-helix cristae morphology protein 1) (Coiled-coil-helix-coiled-coil-helix domain-containing protein 6)	CHCHD6 CHCM1 MIC25	Homo sapiens (Human)	235
Q5BKZ1	Q5BKZ1	reviewed	ZN326_HUMAN	DBIRD complex subunit ZNF326 (Zinc finger protein 326) (Zinc finger protein interacting with mRNPs and DBC1)	ZNF326 ZIRD	Homo sapiens (Human)	582
O15020	O15020	reviewed	SPTN2_HUMAN	Spectrin beta chain, non-erythrocytic 2 (Beta-III spectrin) (Spinocerebellar ataxia 5 protein)	SPTBN2 KIAA0302 SCA5	Homo sapiens (Human)	2390
P41227	P41227	reviewed	NAA10_HUMAN	N-alpha-acetyltransferase 10 (EC 2.3.1.255) (N-terminal acetyltransferase complex ARD1 subunit homolog A) (hARD1) (NatA catalytic subunit Naa10)	NAA10 ARD1 ARD1A TE2	Homo sapiens (Human)	235
P25490	P25490	reviewed	TYY1_HUMAN	Transcriptional repressor protein YY1 (Delta transcription factor) (INO80 complex subunit S) (NF-E1) (Yin and yang 1) (YY-1)	YY1 INO80S	Homo sapiens (Human)	414
Q09019	Q09019	reviewed	DMWD_HUMAN	Dystrophia myotonica WD repeat-containing protein (Dystrophia myotonica-containing WD repeat motif protein) (Protein 59) (Protein DMR-N9)	DMWD DM9	Homo sapiens (Human)	674
Q92945	Q92945	reviewed	FUBP2_HUMAN	Far upstream element-binding protein 2 (FUSE-binding protein 2) (KH type-splicing regulatory protein) (KSRP) (p75)	KHSRP FUBP2	Homo sapiens (Human)	711
Q8WWI1	Q8WWI1	reviewed	LMO7_HUMAN	LIM domain only protein 7 (LMO-7) (F-box only protein 20) (LOMP)	LMO7 FBX20 FBXO20 KIAA0858	Homo sapiens (Human)	1683
P13798	P13798	reviewed	ACPH_HUMAN	Acylamino-acid-releasing enzyme (AARE) (EC 3.4.19.1) (Acyl-peptide hydrolase) (APH) (Acylaminoacyl-peptidase) (Oxidized protein hydrolase) (OPH)	APEH D3F15S2 D3S48E DNF15S2	Homo sapiens (Human)	732
Q9Y2Z0	Q9Y2Z0	reviewed	SGT1_HUMAN	Protein SGT1 homolog (Protein 40-6-3) (Sgt1) (Suppressor of G2 allele of SKP1 homolog)	SUGT1	Homo sapiens (Human)	365
Q9P2D3	Q9P2D3	reviewed	HTR5B_HUMAN	HEAT repeat-containing protein 5B	HEATR5B KIAA1414 p200 p200a	Homo sapiens (Human)	2071
Q9NV29	Q9NV29	reviewed	TM100_HUMAN	Transmembrane protein 100	TMEM100	Homo sapiens (Human)	134
Q92905	Q92905	reviewed	CSN5_HUMAN	COP9 signalosome complex subunit 5 (SGN5) (Signalosome subunit 5) (EC 3.4.-.-) (Jun activation domain-binding protein 1)	COPS5 CSN5 JAB1	Homo sapiens (Human)	334
Q9NYM9	Q9NYM9	reviewed	BET1L_HUMAN	BET1-like protein (Golgi SNARE with a size of 15 kDa) (GOS-15) (GS15) (Vesicle transport protein GOS15)	BET1L GS15	Homo sapiens (Human)	111
Q6IAA8	Q6IAA8	reviewed	LTOR1_HUMAN	Ragulator complex protein LAMTOR1 (Late endosomal/lysosomal adaptor and MAPK and MTOR activator 1) (Lipid raft adaptor protein p18) (Protein associated with DRMs and endosomes) (p27Kip1-releasing factor from RhoA) (p27RF-Rho)	LAMTOR1 C11orf59 PDRO PP7157	Homo sapiens (Human)	161
Q9UBM7	Q9UBM7	reviewed	DHCR7_HUMAN	7-dehydrocholesterol reductase (7-DHC reductase) (EC 1.3.1.21) (Delta7-sterol reductase) (Sterol Delta(7)-reductase) (Sterol reductase SR-2)	DHCR7 D7SR	Homo sapiens (Human)	475
Q6PFW1	Q6PFW1	reviewed	VIP1_HUMAN	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 (EC 2.7.4.24) (Diphosphoinositol pentakisphosphate kinase 1) (Histidine acid phosphatase domain-containing protein 2A) (IP6 kinase) (Inositol pyrophosphate synthase 1) (InsP6 and PP-IP5 kinase 1) (VIP1 homolog) (hsVIP1)	PPIP5K1 HISPPD2A IP6K IPS1 KIAA0377 VIP1	Homo sapiens (Human)	1433
Q5VTQ0	Q5VTQ0	reviewed	TT39B_HUMAN	Tetratricopeptide repeat protein 39B (TPR repeat protein 39B)	TTC39B C9orf52	Homo sapiens (Human)	682
Q96KM6	Q96KM6	reviewed	Z512B_HUMAN	Zinc finger protein 512B	ZNF512B KIAA1196	Homo sapiens (Human)	892
P50851	P50851	reviewed	LRBA_HUMAN	Lipopolysaccharide-responsive and beige-like anchor protein (Beige-like protein) (CDC4-like protein)	LRBA BGL CDC4L LBA	Homo sapiens (Human)	2863
Q53GT1	Q53GT1	reviewed	KLH22_HUMAN	Kelch-like protein 22	KLHL22	Homo sapiens (Human)	634
Q7L591	Q7L591	reviewed	DOK3_HUMAN	Docking protein 3 (Downstream of tyrosine kinase 3)	DOK3	Homo sapiens (Human)	496
O94819	O94819	reviewed	KBTBB_HUMAN	Kelch repeat and BTB domain-containing protein 11 (Chronic myelogenous leukemia-associated protein) (Kelch domain-containing protein 7B)	KBTBD11 CMLAP KIAA0711 KLHDC7C	Homo sapiens (Human)	623
Q9Y606	Q9Y606	reviewed	PUS1_HUMAN	Pseudouridylate synthase 1 homolog (EC 5.4.99.-) (tRNA pseudouridine synthase 1) (EC 5.4.99.12) (tRNA pseudouridine(38-40) synthase) (tRNA pseudouridylate synthase I) (tRNA-uridine isomerase I)	PUS1 PP8985	Homo sapiens (Human)	427
Q5T9Z0	Q5T9Z0	reviewed	TEDM1_HUMAN	Transmembrane epididymal protein 1 (Human epididymis-specific protein 9) (He9)	TEDDM1 HE9	Homo sapiens (Human)	273
O15085	O15085	reviewed	ARHGB_HUMAN	Rho guanine nucleotide exchange factor 11 (PDZ-RhoGEF)	ARHGEF11 KIAA0380	Homo sapiens (Human)	1522
Q9BYW2	Q9BYW2	reviewed	SETD2_HUMAN	Histone-lysine N-methyltransferase SETD2 (EC 2.1.1.359) (HIF-1) (Huntingtin yeast partner B) (Huntingtin-interacting protein 1) (HIP-1) (Huntingtin-interacting protein B) (Lysine N-methyltransferase 3A) (Protein-lysine N-methyltransferase SETD2) (EC 2.1.1.-) (SET domain-containing protein 2) (hSET2) (p231HBP)	SETD2 HIF1 HYPB KIAA1732 KMT3A SET2 HSPC069	Homo sapiens (Human)	2564
Q7L1Q6	Q7L1Q6	reviewed	5MP2_HUMAN	eIF5-mimic protein 2 (Basic leucine zipper and W2 domain-containing protein 1) (Protein Orf)	BZW1 5MP2 BZAP45 KIAA0005	Homo sapiens (Human)	419
Q6NZY4	Q6NZY4	reviewed	ZCHC8_HUMAN	Zinc finger CCHC domain-containing protein 8 (TRAMP-like complex RNA-binding factor ZCCHC8)	ZCCHC8	Homo sapiens (Human)	707
Q9NXC5	Q9NXC5	reviewed	MIO_HUMAN	GATOR complex protein MIOS (Missing oocyte meiosis regulator homolog)	MIOS	Homo sapiens (Human)	875
Q13098	Q13098	reviewed	CSN1_HUMAN	COP9 signalosome complex subunit 1 (SGN1) (Signalosome subunit 1) (G protein pathway suppressor 1) (GPS-1) (JAB1-containing signalosome subunit 1) (Protein MFH)	GPS1 COPS1 CSN1	Homo sapiens (Human)	491
O43426	O43426	reviewed	SYNJ1_HUMAN	Synaptojanin-1 (EC 3.1.3.36) (Synaptic inositol 1,4,5-trisphosphate 5-phosphatase 1)	SYNJ1 KIAA0910	Homo sapiens (Human)	1573
Q9UPN3	Q9UPN3	reviewed	MACF1_HUMAN	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5 (620 kDa actin-binding protein) (ABP620) (Actin cross-linking family protein 7) (Macrophin-1) (Trabeculin-alpha)	MACF1 ABP620 ACF7 KIAA0465 KIAA0754 KIAA1251	Homo sapiens (Human)	7388
Q96C19	Q96C19	reviewed	EFHD2_HUMAN	EF-hand domain-containing protein D2 (Swiprosin-1)	EFHD2 SWS1	Homo sapiens (Human)	240
Q9P0S3	Q9P0S3	reviewed	ORML1_HUMAN	ORM1-like protein 1 (Adoplin-1)	ORMDL1 HSPC202	Homo sapiens (Human)	153
Q53FV1	Q53FV1	reviewed	ORML2_HUMAN	ORM1-like protein 2 (Adoplin-2)	ORMDL2 HSPC160 MSTP095	Homo sapiens (Human)	153
Q9UBT7	Q9UBT7	reviewed	CTNL1_HUMAN	Alpha-catulin (Alpha-catenin-related protein) (ACRP) (Catenin alpha-like protein 1)	CTNNAL1	Homo sapiens (Human)	734
Q8WUX9	Q8WUX9	reviewed	CHMP7_HUMAN	Charged multivesicular body protein 7 (Chromatin-modifying protein 7)	CHMP7	Homo sapiens (Human)	453
Q9NRY4	Q9NRY4	reviewed	RHG35_HUMAN	Rho GTPase-activating protein 35 (Glucocorticoid receptor DNA-binding factor 1) (Glucocorticoid receptor repression factor 1) (GRF-1) (Rho GAP p190A) (p190-A)	ARHGAP35 GRF1 GRLF1 KIAA1722 P190A p190ARHOGAP	Homo sapiens (Human)	1499
O60825	O60825	reviewed	F262_HUMAN	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2 (6PF-2-K/Fru-2,6-P2ase 2) (PFK/FBPase 2) (6PF-2-K/Fru-2,6-P2ase heart-type isozyme) [Includes: 6-phosphofructo-2-kinase (EC 2.7.1.105); Fructose-2,6-bisphosphatase (EC 3.1.3.46)]	PFKFB2	Homo sapiens (Human)	505
Q8N201	Q8N201	reviewed	INT1_HUMAN	Integrator complex subunit 1 (Int1)	INTS1 KIAA1440 UNQ1821/PRO3434	Homo sapiens (Human)	2190
P86790	P86790	reviewed	CCZ1B_HUMAN	Vacuolar fusion protein CCZ1 homolog B (Vacuolar fusion protein CCZ1 homolog-like)	CCZ1B C7orf28B	Homo sapiens (Human)	482
Q8WUA4	Q8WUA4	reviewed	TF3C2_HUMAN	General transcription factor 3C polypeptide 2 (TF3C-beta) (Transcription factor IIIC 110 kDa subunit) (TFIIIC 110 kDa subunit) (TFIIIC110) (Transcription factor IIIC subunit beta)	GTF3C2 KIAA0011	Homo sapiens (Human)	911
Q13573	Q13573	reviewed	SNW1_HUMAN	SNW domain-containing protein 1 (Nuclear protein SkiP) (Nuclear receptor coactivator NCoA-62) (Ski-interacting protein)	SNW1 SKIIP SKIP	Homo sapiens (Human)	536
P47897	P47897	reviewed	SYQ_HUMAN	Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS)	QARS1 QARS	Homo sapiens (Human)	775
O43581	O43581	reviewed	SYT7_HUMAN	Synaptotagmin-7 (IPCA-7) (Prostate cancer-associated protein 7) (Synaptotagmin VII) (SytVII)	SYT7 PCANAP7	Homo sapiens (Human)	403
Q6ZUT9	Q6ZUT9	reviewed	DEN5B_HUMAN	DENN domain-containing protein 5B (Rab6IP1-like protein)	DENND5B	Homo sapiens (Human)	1274
O00429	O00429	reviewed	DNM1L_HUMAN	Dynamin-1-like protein (EC 3.6.5.5) (Dnm1p/Vps1p-like protein) (DVLP) (Dynamin family member proline-rich carboxyl-terminal domain less) (Dymple) (Dynamin-like protein) (Dynamin-like protein 4) (Dynamin-like protein IV) (HdynIV) (Dynamin-related protein 1)	DNM1L DLP1 DRP1	Homo sapiens (Human)	736
Q7Z417	Q7Z417	reviewed	NUFP2_HUMAN	FMR1-interacting protein NUFIP2 (82 kDa FMRP-interacting protein) (82-FIP) (Cell proliferation-inducing gene 1 protein) (FMRP-interacting protein 2) (Nuclear FMR1-interacting protein 2)	NUFIP2 KIAA1321 PIG1	Homo sapiens (Human)	695
Q99638	Q99638	reviewed	RAD9A_HUMAN	Cell cycle checkpoint control protein RAD9A (hRAD9) (EC 3.1.11.2) (DNA repair exonuclease rad9 homolog A)	RAD9A	Homo sapiens (Human)	391
P78316	P78316	reviewed	NOP14_HUMAN	Nucleolar protein 14 (Nucleolar complex protein 14)	NOP14 C4orf9 NOL14 RES4-25	Homo sapiens (Human)	857
Q96DR7	Q96DR7	reviewed	ARHGQ_HUMAN	Rho guanine nucleotide exchange factor 26 (SH3 domain-containing guanine exchange factor)	ARHGEF26 SGEF HMFN1864	Homo sapiens (Human)	871
Q8IYB8	Q8IYB8	reviewed	SUV3_HUMAN	ATP-dependent RNA helicase SUPV3L1, mitochondrial (EC 3.6.4.13) (Suppressor of var1 3-like protein 1) (SUV3-like protein 1)	SUPV3L1 SUV3	Homo sapiens (Human)	786
Q9Y4P1	Q9Y4P1	reviewed	ATG4B_HUMAN	Cysteine protease ATG4B (EC 3.4.22.-) (AUT-like 1 cysteine endopeptidase) (Autophagy-related cysteine endopeptidase 1) (Autophagin-1) (Autophagy-related protein 4 homolog B) (HsAPG4B) (hAPG4B)	ATG4B APG4B AUTL1 KIAA0943	Homo sapiens (Human)	393
Q8N8A6	Q8N8A6	reviewed	DDX51_HUMAN	ATP-dependent RNA helicase DDX51 (EC 3.6.4.13) (DEAD box protein 51)	DDX51	Homo sapiens (Human)	666
P32519	P32519	reviewed	ELF1_HUMAN	ETS-related transcription factor Elf-1 (E74-like factor 1)	ELF1	Homo sapiens (Human)	619
Q6P995	Q6P995	reviewed	F171B_HUMAN	Protein FAM171B	FAM171B KIAA1946 NPD019	Homo sapiens (Human)	826
Q6SPF0	Q6SPF0	reviewed	SAMD1_HUMAN	Sterile alpha motif domain-containing protein 1 (SAM domain-containing protein 1) (Atherin)	SAMD1	Homo sapiens (Human)	538
Q8WXD9	Q8WXD9	reviewed	CSKI1_HUMAN	Caskin-1 (CASK-interacting protein 1)	CASKIN1 KIAA1306	Homo sapiens (Human)	1431
O75914	O75914	reviewed	PAK3_HUMAN	Serine/threonine-protein kinase PAK 3 (EC 2.7.11.1) (Beta-PAK) (Oligophrenin-3) (p21-activated kinase 3) (PAK-3)	PAK3 OPHN3	Homo sapiens (Human)	559
P33241	P33241	reviewed	LSP1_HUMAN	Lymphocyte-specific protein 1 (47 kDa actin-binding protein) (52 kDa phosphoprotein) (pp52) (Lymphocyte-specific antigen WP34)	LSP1 WP34	Homo sapiens (Human)	339
P07948	P07948	reviewed	LYN_HUMAN	Tyrosine-protein kinase Lyn (EC 2.7.10.2) (Lck/Yes-related novel protein tyrosine kinase) (V-yes-1 Yamaguchi sarcoma viral related oncogene homolog) (p53Lyn) (p56Lyn)	LYN JTK8	Homo sapiens (Human)	512
Q8IXM2	Q8IXM2	reviewed	BAP18_HUMAN	Chromatin complexes subunit BAP18 (BPTF-associated protein of 18 kDa)	BAP18 C17orf49	Homo sapiens (Human)	172
Q9Y2F5	Q9Y2F5	reviewed	ICE1_HUMAN	Little elongation complex subunit 1 (Interactor of little elongator complex ELL subunit 1)	ICE1 KIAA0947	Homo sapiens (Human)	2266
Q8N9N8	Q8N9N8	reviewed	EIF1A_HUMAN	Probable RNA-binding protein EIF1AD (Eukaryotic translation initiation factor 1A domain-containing protein) (Haponin)	EIF1AD	Homo sapiens (Human)	165
Q8N2U9	Q8N2U9	reviewed	S66A2_HUMAN	Solute carrier family 66 member 2 (PQ-loop repeat-containing protein 1)	SLC66A2 PQLC1	Homo sapiens (Human)	271
Q8TBB6	Q8TBB6	reviewed	S7A14_HUMAN	Probable cationic amino acid transporter (Solute carrier family 7 member 14)	SLC7A14 KIAA1613	Homo sapiens (Human)	771
P11441	P11441	reviewed	UBL4A_HUMAN	Ubiquitin-like protein 4A (Ubiquitin-like protein GDX)	UBL4A DXS254E GDX UBL4	Homo sapiens (Human)	157
Q8NFZ8	Q8NFZ8	reviewed	CADM4_HUMAN	Cell adhesion molecule 4 (Immunoglobulin superfamily member 4C) (IgSF4C) (Nectin-like protein 4) (NECL-4) (TSLC1-like protein 2)	CADM4 IGSF4C NECL4 TSLL2	Homo sapiens (Human)	388
A7E2V4	A7E2V4	reviewed	ZSWM8_HUMAN	Zinc finger SWIM domain-containing protein 8	ZSWIM8 KIAA0913	Homo sapiens (Human)	1837
Q7Z3C6	Q7Z3C6	reviewed	ATG9A_HUMAN	Autophagy-related protein 9A (APG9-like 1) (mATG9)	ATG9A APG9L1	Homo sapiens (Human)	839
O15061	O15061	reviewed	SYNEM_HUMAN	Synemin (Desmuslin)	SYNM DMN KIAA0353 SYN	Homo sapiens (Human)	1565
O75387	O75387	reviewed	LAT3_HUMAN	Large neutral amino acids transporter small subunit 3 (L-type amino acid transporter 3) (Prostate cancer overexpressed gene 1 protein) (Solute carrier family 43 member 1)	SLC43A1 LAT3 PB39 POV1	Homo sapiens (Human)	559
O43823	O43823	reviewed	AKAP8_HUMAN	A-kinase anchor protein 8 (AKAP-8) (A-kinase anchor protein 95 kDa) (AKAP 95)	AKAP8 AKAP95	Homo sapiens (Human)	692
O75582	O75582	reviewed	KS6A5_HUMAN	Ribosomal protein S6 kinase alpha-5 (S6K-alpha-5) (EC 2.7.11.1) (90 kDa ribosomal protein S6 kinase 5) (Nuclear mitogen- and stress-activated protein kinase 1) (RSK-like protein kinase) (RSKL)	RPS6KA5 MSK1	Homo sapiens (Human)	802
Q9Y4B6	Q9Y4B6	reviewed	DCAF1_HUMAN	DDB1- and CUL4-associated factor 1 (HIV-1 Vpr-binding protein) (VprBP) (Serine/threonine-protein kinase VPRBP) (EC 2.7.11.1) (Vpr-interacting protein)	DCAF1 KIAA0800 RIP VPRBP	Homo sapiens (Human)	1507
P52597	P52597	reviewed	HNRPF_HUMAN	Heterogeneous nuclear ribonucleoprotein F (hnRNP F) (Nucleolin-like protein mcs94-1) [Cleaved into: Heterogeneous nuclear ribonucleoprotein F, N-terminally processed]	HNRNPF HNRPF	Homo sapiens (Human)	415
P29401	P29401	reviewed	TKT_HUMAN	Transketolase (TK) (EC 2.2.1.1)	TKT	Homo sapiens (Human)	623
Q86V81	Q86V81	reviewed	THOC4_HUMAN	THO complex subunit 4 (Tho4) (Ally of AML-1 and LEF-1) (Aly/REF export factor) (Transcriptional coactivator Aly/REF) (bZIP-enhancing factor BEF)	ALYREF ALY BEF THOC4	Homo sapiens (Human)	257
P68402	P68402	reviewed	PA1B2_HUMAN	Platelet-activating factor acetylhydrolase IB subunit alpha2 (EC 3.1.1.47) (PAF acetylhydrolase 30 kDa subunit) (PAF-AH 30 kDa subunit) (PAF-AH subunit beta) (PAFAH subunit beta)	PAFAH1B2 PAFAHB	Homo sapiens (Human)	229
Q24JP5	Q24JP5	reviewed	T132A_HUMAN	Transmembrane protein 132A (HSPA5-binding protein 1)	TMEM132A HSPA5BP1 KIAA1583	Homo sapiens (Human)	1023
Q03111	Q03111	reviewed	ENL_HUMAN	Protein ENL (YEATS domain-containing protein 1)	MLLT1 ENL LTG19 YEATS1	Homo sapiens (Human)	559
Q5U651	Q5U651	reviewed	RAIN_HUMAN	Ras-interacting protein 1 (Rain)	RASIP1	Homo sapiens (Human)	963
Q9NRS6	Q9NRS6	reviewed	SNX15_HUMAN	Sorting nexin-15	SNX15	Homo sapiens (Human)	342
Q9ULL5	Q9ULL5	reviewed	PRR12_HUMAN	Proline-rich protein 12	PRR12 KIAA1205	Homo sapiens (Human)	2036
Q9UNF1	Q9UNF1	reviewed	MAGD2_HUMAN	Melanoma-associated antigen D2 (11B6) (Breast cancer-associated gene 1 protein) (BCG-1) (Hepatocellular carcinoma-associated protein JCL-1) (MAGE-D2 antigen)	MAGED2 BCG1	Homo sapiens (Human)	606
